,Code,Name,Country,Exchange,Currency,Type,Isin
2489,BGLF.L,Blackstone Loan Financing Limited,UK,LSE,EUR,Common Stock,JE00BNCB5T53
2490,BGLP.L,Blackstone Loan Financing Limited,UK,LSE,GBX,Common Stock,
2491,BGO.L,Bango plc,UK,LSE,GBX,Common Stock,GB00B0BRN552
2492,BGS.L,Baillie Gifford Shin Nippon PLC,UK,LSE,GBX,Common Stock,GB0000706274
2493,BGUK.L,Baillie Gifford UK Growth Trust plc,UK,LSE,GBX,Common Stock,GB0007913485
2494,BHI.L,BMO UK High Income Trust Plc,UK,LSE,GBX,Common Stock,GB00B1N4G299
2495,BHIB.L,BMO UK High Income Trust Plc,UK,LSE,GBX,Common Stock,GB00B1N4G299
2496,BHL.L,Bradda Head Holdings Ltd,UK,LSE,GBX,Common Stock,VGG154091083
2497,BHMG.L,BH Macro Limited,UK,LSE,GBX,Common Stock,GG00B1NP5142
2498,BHMU.L,BH Macro Limited,UK,LSE,USD,Common Stock,
2499,BHP.L,BHP Group,UK,LSE,GBX,Common Stock,GB00BH0P3Z91
2500,BIDS.L,Bidstack Group Plc,UK,LSE,GBX,Common Stock,GB00BZ7M6059
2501,BIFF.L,Biffa plc,UK,LSE,GBX,Common Stock,GB00BD8DR117
2502,BIG.L,Big Technologies PLC,UK,LSE,GBX,Common Stock,
2503,BILB.L,Bilby Plc,UK,LSE,GBX,Common Stock,GB00BV9GHQ09
2504,BILN.L,Billington Holdings Plc,UK,LSE,GBX,Common Stock,GB0000332667
2505,BIOG.L,The Biotech Growth Trust PLC,UK,LSE,GBX,Common Stock,GB0000385517
2506,BIOM.L,Biome Technologies plc,UK,LSE,GBX,Common Stock,GB00B9Z1M820
2507,BION.L,BiON plc,UK,LSE,GBX,Common Stock,
2508,BIRD.L,Blackbird plc,UK,LSE,GBX,Common Stock,GB0004740477
2509,BIRG.L,Bank of Ireland Group plc,UK,LSE,EUR,Common Stock,IE00BD1RP616
2510,BISI.L,Bisichi PLC,UK,LSE,GBX,Common Stock,GB0001012045
2511,BKG.L,The Berkeley Group Holdings plc,UK,LSE,GBX,Common Stock,GB00B02L3W35
2512,BKIC.L,Bank Of Ireland Group plc NON-CUM PRF'A'GBP1&GBP9 LIQUIDATION,UK,LSE,GBP,Common Stock,
2513,BKS.L,Beeks Trading Corporation Ltd,UK,LSE,GBX,Common Stock,GB00BZ0X8W18
2514,BKY.L,Berkeley Energia Limited,UK,LSE,GBX,Common Stock,AU000000BKY0
2515,BLND.L,British Land Company Plc,UK,LSE,GBX,Common Stock,GB0001367019
2516,BLOE.L,Block Energy Plc,UK,LSE,GBX,Common Stock,GB00BF3TBT48
2517,BLP.L,Blue Planet Investment Trust plc,UK,LSE,GBX,Common Stock,GB0005327076
2518,BLTG.L,Blancco Technology Group plc,UK,LSE,GBX,Common Stock,GB00B06GNN57
2519,BLU.L,Blue Star Capital plc,UK,LSE,GBX,Common Stock,GB00B02SSZ25
2520,BLV.L,Belvoir Group PLC,UK,LSE,GBX,Common Stock,GB00B4QY1P51
2521,BLVN.L,Bowleven plc,UK,LSE,GBX,Common Stock,GB00B04PYL99
2522,BMD.L,Baronsmead Second Venture Trust plc,UK,LSE,GBX,Common Stock,GB0030028103
2523,BME.L,B&M European Value Retail S.A,UK,LSE,GBX,Common Stock,LU1072616219
2524,BMK.L,Benchmark Holdings plc,UK,LSE,GBX,Common Stock,GB00BGHPT808
2525,BMN.L,Bushveld Minerals Limited,UK,LSE,GBX,Common Stock,GG00B4TM3943
2526,BMPG.L,BMO Managed PortfolioTrust PLC - Growth Portfolio,UK,LSE,GBX,Common Stock,
2527,BMPI.L,BMO Managed Portfolio Trust PLC - Income Shares,UK,LSE,GBX,Common Stock,
2528,BMS.L,Braemar Shipping Services Plc,UK,LSE,GBX,Common Stock,GB0000600931
2529,BMT.L,Braime Group PLC,UK,LSE,GBX,Common Stock,GB0001185270
2530,BMTO.L,Braime Group PLC,UK,LSE,GBX,Common Stock,
2531,BMV.L,Bluebird Merchant Ventures Limited,UK,LSE,GBX,Common Stock,VGG118701058
2532,BMY.L,Bloomsbury Publishing Plc,UK,LSE,GBX,Common Stock,GB0033147751
2533,BNC.L,Banco Santander S.A,UK,LSE,GBX,Common Stock,ES0113900J37
2534,BNKR.L,The Bankers Investment Trust PLC,UK,LSE,GBX,Common Stock,GB0000767003
2535,BNZL.L,Bunzl plc,UK,LSE,GBX,Common Stock,GB00B0744B38
2536,BOCH.L,Bank of Cyprus Holdings Public Limited Company,UK,LSE,GBX,Common Stock,IE00BD5B1Y92
2537,BOD.L,Botswana Diamonds plc,UK,LSE,GBX,Common Stock,GB00B5TFC825
2538,BOE.L,The Boeing Company,UK,LSE,USD,Common Stock,
2539,BOI.L,Bank Of Ireland Group plc 13.375% SUB BDS PERP GBP1000,UK,LSE,GBP,Common Stock,
2540,BOIL.L,Baron Oil Plc,UK,LSE,GBX,Common Stock,GB00B01QGH57
2541,BOKU.L,Boku Inc,UK,LSE,GBX,Common Stock,USU7744C1063
2542,BONH.L,Bonhill Group Plc,UK,LSE,GBX,Common Stock,GB00BFWYSS80
2543,BOO.L,boohoo group plc,UK,LSE,GBX,Common Stock,JE00BG6L7297
2544,BOOK.L,Literacy Capital plc,UK,LSE,GBX,Common Stock,GB00BMF1L080
2545,BOOM.L,Audioboom Group plc,UK,LSE,GBX,Common Stock,JE00B5NFKB77
2546,BOOT.L,Henry Boot PLC,UK,LSE,GBX,Common Stock,GB0001110096
2547,BOR.L,Borders & Southern Petroleum plc,UK,LSE,GBX,Common Stock,GB00B08F4599
2548,BOTB.L,Best of the Best PLC,UK,LSE,GBX,Common Stock,GB00B16S3505
2549,BOWL.L,Hollywood Bowl Group plc,UK,LSE,GBX,Common Stock,GB00BD0NVK62
2550,BOXE.L,Tritax EuroBox plc,UK,LSE,EUR,Common Stock,GB00BG382L74
2551,BOY.L,Bodycote plc,UK,LSE,GBX,Common Stock,GB00B3FLWH99
2552,BP.L,BP p.l.c,UK,LSE,GBX,Common Stock,GB0007980591
2553,BP-A.L,BP p.l.c,UK,LSE,GBX,Common Stock,
2554,BP-B.L,BP p.l.c,UK,LSE,GBX,Common Stock,
2555,BPCR.L,BioPharma Credit PLC,UK,LSE,USD,Common Stock,GB00BDGKMY29
2556,BPM.L,B.P. Marsh & Partners PLC,UK,LSE,GBX,Common Stock,GB00B0XLRJ79
2557,BPT.L,Bridgepoint Group Plc,UK,LSE,GBX,Common Stock,
2558,BRBY.L,Burberry Group plc,UK,LSE,GBX,Common Stock,GB0031743007
2559,BRCK.L,Brickability Group Plc,UK,LSE,GBX,Common Stock,GB00BK63S759
2560,BRD.L,BlueRock Diamonds PLC,UK,LSE,GBX,Common Stock,GB00BKKJK954
2561,BREE.L,Breedon Group plc,UK,LSE,GBX,Common Stock,JE00B2419D89
2562,BREI.L,BMO Real Estate Investments Limited,UK,LSE,GBX,Common Stock,GB00B012T521
2563,BRES.L,Blencowe Resources Plc,UK,LSE,GBX,Common Stock,
2564,BRFI.L,BlackRock Frontiers Investment Trust plc,UK,LSE,GBX,Common Stock,GB00B3SXM832
2565,BRGE.L,BlackRock Greater Europe Investment Trust plc,UK,LSE,GBX,Common Stock,GB00B01RDH75
2566,BRH.L,Braveheart Investment Group plc,UK,LSE,GBX,Common Stock,GB00B13XV322
2567,BRIG.L,BlackRock Income and Growth Investment Trust plc,UK,LSE,GBX,Common Stock,GB0030961691
2568,BRK.L,Brooks Macdonald Group plc,UK,LSE,GBX,Common Stock,GB00B067N833
2569,BRNA.L,BlackRock North American Income Trust plc,UK,LSE,GBX,Common Stock,GB00B7W0XJ61
2570,BRND.L,WisdomTree Brent Crude Oil Pre-roll,UK,LSE,USD,Common Stock,IE00BVFZGD11
2571,BRSA.L,BlackRock Sustainable American Income Trust plc,UK,LSE,GBX,Common Stock,GB00B7W0XJ61
2572,BRSC.L,BlackRock Smaller Companies Trust plc,UK,LSE,GBX,Common Stock,GB0006436108
2573,BRSD.L,BrandShield Systems Plc,UK,LSE,GBX,Common Stock,GB00BM97CN29
2574,BRW.L,Brewin Dolphin Holdings PLC,UK,LSE,GBX,Common Stock,GB0001765816
2575,BRWM.L,BlackRock World Mining Trust plc,UK,LSE,GBX,Common Stock,GB0005774855
2576,BSC.L,British Smaller Companies VCT 2 plc,UK,LSE,GBX,Common Stock,GB0005001796
2577,BSE.L,Base Resources Limited,UK,LSE,GBX,Common Stock,AU000000BSE5
2578,BSFA.L,BSF Enterprise Plc,UK,LSE,GBX,Common Stock,
2579,BSIF.L,Bluefield Solar Income Fund Limited,UK,LSE,GBX,Common Stock,GG00BB0RDB98
2580,BSRT.L,Baker Steel Resources Trust Ltd,UK,LSE,GBX,Common Stock,GG00B6686L20
2581,BSV.L,British Smaller Companies VCT plc,UK,LSE,GBX,Common Stock,GB0001403152
2582,BT-A.L,BT Group plc,UK,LSE,GBX,Common Stock,GB0030913577
2583,BUMP.L,Seraphine Grp Plc,UK,LSE,GBX,Common Stock,GB00BNXGTY25
2584,BUR.L,Burford Capital Limited,UK,LSE,GBX,Common Stock,GG00B4L84979
2585,BUT.L,The Brunner Investment Trust PLC,UK,LSE,GBX,Common Stock,GB0001490001
2586,BVA.L,Banco Bilbao Vizcaya Argentaria S.A,UK,LSE,EUR,Common Stock,
2587,BVC.L,BATM Advanced Communications Ltd,UK,LSE,GBX,Common Stock,IL0010849045
2588,BVIC.L,Britvic plc,UK,LSE,GBX,Common Stock,GB00B0N8QD54
2589,BVT.L,Baronsmead Venture Trust Plc,UK,LSE,GBX,Common Stock,GB0002631934
2590,BVX.L,BiVictriX Therapeutics PLC,UK,LSE,GBX,Common Stock,GB00BNXH3K91
2591,BVXP.L,Bioventix PLC,UK,LSE,GBX,Common Stock,GB00B4QVDF07
2592,BWNG.L,N Brown Group plc,UK,LSE,GBX,Common Stock,GB00B1P6ZR11
2593,BWRA.L,Bristol Water Holdings UK Limited 8.75% CUM IRRD PRF GBP1,UK,LSE,GBX,Common Stock,
2594,BWSA.L,Bristol & West plc 8.125% PRF GBP1,UK,LSE,GBX,Common Stock,GB0000510205
2595,BWY.L,Bellway p.l.c,UK,LSE,GBX,Common Stock,GB0000904986
2596,BXP.L,Beximco Pharmaceuticals Limited,UK,LSE,GBX,Common Stock,
2597,BYG.L,Big Yellow Group Plc,UK,LSE,GBX,Common Stock,GB0002869419
2598,BYIT.L,Bytes Technology Group plc,UK,LSE,GBX,Common Stock,GB00BMH18Q19
2599,BYOT.L,Byotrol plc,UK,LSE,GBX,Common Stock,GB00B0999995
2600,BZT.L,Bezant Resources Plc,UK,LSE,GBX,Common Stock,GB00B1CKQD97
2601,C21.L,Journeo plc,UK,LSE,GBX,Common Stock,GB00BKP51V79
2602,C4XD.L,C4X Discovery Holdings plc,UK,LSE,GBX,Common Stock,GB00BQQ2RV18
2603,CAD.L,Cadogan Petroleum plc,UK,LSE,GBX,Common Stock,GB00B12WC938
2604,CAL.L,Capital & Regional Plc,UK,LSE,GBX,Common Stock,GB00BL6XZ716
2605,CALL.L,Cloudcall Group plc,UK,LSE,GBX,Common Stock,GB00B4XS5145
2606,CAM.L,Camellia Plc,UK,LSE,GBX,Common Stock,GB0001667087
2607,CAMB.L,Cambria Automobiles plc,UK,LSE,GBX,Common Stock,GB00B4R32X65
2608,CAML.L,Central Asia Metals plc,UK,LSE,GBX,Common Stock,GB00B67KBV28
2609,CAPC.L,Capital & Counties Properties PLC,UK,LSE,GBX,Common Stock,GB00B62G9D36
2610,CAPD.L,Capital Limited,UK,LSE,GBX,Common Stock,BMG022411000
2611,CAR.L,Carclo plc,UK,LSE,GBX,Common Stock,
2612,CARD.L,Card Factory plc,UK,LSE,GBX,Common Stock,GB00BLY2F708
2613,CARR.L,Carr's Group plc,UK,LSE,GBX,Common Stock,GB00BRK01058
2614,CASP.L,Caspian Sunrise plc,UK,LSE,GBX,Common Stock,GB00B1W0VW36
2615,CAT.L,CATCo Reinsurance Opportunities Fund Ltd,UK,LSE,USD,Common Stock,
2616,CATC.L,CATCo Reinsurance Opportunities Fund Ltd,UK,LSE,USD,Common Stock,BMG1961Q1428
2617,CAU.L,Centaur Media Plc,UK,LSE,GBX,Common Stock,GB0034291418
2618,CAY.L,Charles Stanley Group PLC,UK,LSE,GBX,Common Stock,GB0006556046
2619,CBA.L,CEIBA Investments Limited,UK,LSE,GBX,Common Stock,
2620,CBG.L,Close Brothers Group plc,UK,LSE,GBX,Common Stock,GB0007668071
2621,CBOX.L,Cake Box Holdings Plc,UK,LSE,GBX,Common Stock,GB00BDZWB751
2622,CBP.L,Curtis Banks Group plc,UK,LSE,GBX,Common Stock,GB00BW0D4R71
2623,CBX.L,Cellular Goods PLC,UK,LSE,GBX,Common Stock,GB00BK964W87
2624,CCC.L,Computacenter plc,UK,LSE,GBX,Common Stock,GB00BV9FP302
2625,CCEP.L,Coca-Cola Europacific Partners PLC,UK,LSE,EUR,Common Stock,
2626,CCH.L,Coca-Cola HBC AG,UK,LSE,GBX,Common Stock,CH0198251305
2627,CCJI.L,CC Japan Income & Growth Trust plc,UK,LSE,GBX,Common Stock,GB00BYSRMH16
2628,CCL.L,Carnival Corporation & plc,UK,LSE,GBX,Common Stock,GB0031215220
2629,CCP.L,Celtic plc,UK,LSE,GBX,Common Stock,GB0004339189
2630,CCPA.L,Celtic plc,UK,LSE,GBX,Common Stock,
2631,CCPC.L,Celtic plc,UK,LSE,GBX,Common Stock,
2632,CCPE.L,CVC Credit Partners European Opportunities Limited,UK,LSE,EUR,Common Stock,JE00B9G79F59
2633,CCPG.L,CVC Credit Partners European Opportunities Limited,UK,LSE,GBX,Common Stock,JE00B9MRHZ51
2634,CCR.L,C&C Group plc,UK,LSE,GBX,Common Stock,IE00B010DT83
2635,CCRD.L,Cordiant Digital Infrastructure Ltd. C,UK,LSE,GBX,Common Stock,
2636,CCS.L,Crossword Cybersecurity Plc,UK,LSE,GBX,Common Stock,
2637,CCT.L,The Character Group plc,UK,LSE,GBX,Common Stock,GB0008976119
2638,CCZ.L,Castillo Copper Limited,UK,LSE,GBX,Common Stock,AU000000CCZ2
2639,CDFF.L,Cardiff Property Plc,UK,LSE,GBX,Common Stock,GB0001754257
2640,CDL.L,Imperial X Plc,UK,LSE,GBX,Common Stock,GB00B44LQR57
2641,CEG.L,Challenger Energy Group PLC,UK,LSE,GBX,Common Stock,IM00BN2RD444
2642,CEPS.L,CEPS PLC,UK,LSE,GBX,Common Stock,GB00B86TNX04
2643,CER.L,Cerillion Plc,UK,LSE,GBX,Common Stock,GB00BYYX6C66
2644,CEY.L,Centamin plc,UK,LSE,GBX,Common Stock,JE00B5TT1872
2645,CFX.L,Colefax Group PLC,UK,LSE,GBX,Common Stock,GB0002090453
2646,CFYN.L,Caffyns plc,UK,LSE,GBX,Common Stock,GB0001615219
2647,CGEO.L,Georgia Capital PLC,UK,LSE,GBX,Common Stock,GB00BF4HYV08
2648,CGH.L,Chaarat Gold Holdings Limited,UK,LSE,GBX,Common Stock,VGG203461055
2649,CGI.L,Canadian General Investments Limited,UK,LSE,GBX,Common Stock,
2650,CGNR.L,Conroy Gold and Natural Resources plc,UK,LSE,GBX,Common Stock,IE00BZ4BTZ13
2651,CGO.L,Contango Holdings plc,UK,LSE,GBX,Common Stock,GB00BF0F5X78
2652,CGS.L,Castings P.L.C,UK,LSE,GBX,Common Stock,GB0001795680
2653,CGT.L,Capital Gearing Trust p.l.c,UK,LSE,GBX,Common Stock,GB0001738615
2654,CGW.L,Chelverton Growth Trust PLC,UK,LSE,GBX,Common Stock,GB0002621349
2655,CHAR.L,Chariot Oil & Gas Limited,UK,LSE,GBX,Common Stock,GG00B2R9PM06
2656,CHF.L,Chesterfield Resources plc,UK,LSE,GBX,Common Stock,GB00BF2F1X78
2657,CHG.L,Chemring Group PLC,UK,LSE,GBX,Common Stock,GB00B45C9X44
2658,CHH.L,Churchill China plc,UK,LSE,GBX,Common Stock,GB0001961035
2659,CHLL.L,Chill Brands Group PLC,UK,LSE,GBX,Common Stock,
2660,CHRT.L,Cohort plc,UK,LSE,GBX,Common Stock,GB00B0YD2B94
2661,CHRY.L,Chrysalis Investments Limited,UK,LSE,GBX,Common Stock,GG00BGJYPP46
2662,CIC.L,The Conygar Investment Company PLC,UK,LSE,GBX,Common Stock,GB0033698720
2663,CIHL.L,Caribbean Investment Holdings Limited,UK,LSE,GBX,Common Stock,VGG1991M1032
2664,CIN.L,City of London Group plc,UK,LSE,GBX,Common Stock,GB00BD9GS058
2665,CINE.L,Cineworld Group plc,UK,LSE,GBX,Common Stock,GB00B15FWH70
2666,CIP.L,CIP Merchant Capital Limited,UK,LSE,GBX,Common Stock,GG00BF8NW879
2667,CIR.L,Circassia Group Plc,UK,LSE,GBX,Common Stock,GB00BJVD3B28
2668,CIZ.L,Cizzle Biotechnology Holdings Plc,UK,LSE,GBX,Common Stock,GB00BNG2VN02
2669,CKN.L,Clarkson PLC,UK,LSE,GBX,Common Stock,GB0002018363
2670,CKT.L,Checkit plc,UK,LSE,GBX,Common Stock,GB00B0C5RG72
2671,CLC.L,Calculus VCT plc,UK,LSE,GBX,Common Stock,
2672,CLCO.L,CloudCoCo Group plc,UK,LSE,GBX,Common Stock,GB00B8GRBX01
2673,CLDN.L,Caledonia Investments plc,UK,LSE,GBX,Common Stock,GB0001639920
2674,CLG.L,Clipper Logistics plc,UK,LSE,GBX,Common Stock,GB00BMMV6B79
2675,CLI.L,CLS Holdings plc,UK,LSE,GBX,Common Stock,GB00BF044593
2676,CLIG.L,City of London Investment Group PLC,UK,LSE,GBX,Common Stock,GB00B104RS51
2677,CLIN.L,Clinigen Group plc,UK,LSE,GBX,Common Stock,GB00B89J2419
2678,CLON.L,Clontarf Energy plc,UK,LSE,GBX,Common Stock,GB00B09WLX62
2679,CLP.L,Quantum Blockchain Technologies Plc,UK,LSE,GBX,Common Stock,GB00B50P5B53
2680,CMB.L,Cambria Africa plc,UK,LSE,GBX,Common Stock,IM00B28CVH58
2681,CMCI.L,UBS ETC Notes linked to the UBS Bloomberg CMCI Composite USD Total Return Index,UK,LSE,GBP,Common Stock,
2682,CMCL.L,Caledonia Mining Corporation Plc,UK,LSE,GBX,Common Stock,JE00BF0XVB15
2683,CMCX.L,CMC Markets plc,UK,LSE,GBX,Common Stock,GB00B14SKR37
2684,CMET.L,Capital Metals plc,UK,LSE,GBX,Common Stock,GB00BMF75608
2685,CMH.L,Chamberlin plc,UK,LSE,GBX,Common Stock,GB0001870228
2686,CML.L,CML Microsystems plc,UK,LSE,GBX,Common Stock,GB0001602944
2687,CMO.L,CMO Group PLC,UK,LSE,GBX,Common Stock,
2688,CMRS.L,Caerus Mineral Resources Plc,UK,LSE,GBX,Common Stock,GB00BMDQ4L78
2689,CMX.L,Catalyst Media Group plc,UK,LSE,GBX,Common Stock,GB00B282R334
2690,CNA.L,Centrica plc,UK,LSE,GBX,Common Stock,GB00B033F229
2691,CNC.L,Concurrent Technologies Plc,UK,LSE,GBX,Common Stock,GB0002183191
2692,CNE.L,Cairn Energy PLC,UK,LSE,GBX,Common Stock,GB00BN0SMB92
2693,CNG.L,China Nonferrous Gold Limited,UK,LSE,GBX,Common Stock,KYG215771042
2694,CNIC.L,CentralNic Group Plc,UK,LSE,GBX,Common Stock,GB00BCCW4X83
2695,CNKS.L,Cenkos Securities plc,UK,LSE,GBX,Common Stock,GB00B1FLHR07
2696,CNN.L,Caledonian Trust PLC,UK,LSE,GBX,Common Stock,GB0001628584
2697,CNR.L,Condor Gold Plc,UK,LSE,GBX,Common Stock,GB00B8225591
2698,CNS.L,Corero Network Security plc,UK,LSE,GBX,Common Stock,GB00B54X0432
2699,COA.L,Coats Group plc,UK,LSE,GBX,Common Stock,GB00B4YZN328
2700,COBR.L,Cobra Resources plc,UK,LSE,GBX,Common Stock,GB00BGJW5255
2701,COD.L,Compagnie de Saint-Gobain S.A,UK,LSE,EUR,Common Stock,
2702,CODE.L,Northcoders Group PLC,UK,LSE,GBX,Common Stock,GB00BL97B942
2703,COG.L,Cambridge Cognition Holdings Plc,UK,LSE,GBX,Common Stock,GB00B8DV9647
2704,COM.L,Comptoir Group PLC,UK,LSE,GBX,Common Stock,GB00BYT1L205
2705,CORA.L,Cora Gold Limited,UK,LSE,GBX,Common Stock,VGG2423W1077
2706,CORO.L,Coro Energy plc,UK,LSE,GBX,Common Stock,GB00BDCFP425
2707,COST.L,Costain Group PLC,UK,LSE,GBX,Common Stock,GB00B64NSP76
2708,CPC.L,The City Pub Group plc,UK,LSE,GBX,Common Stock,GB00BYWRS683
2709,CPG.L,Compass Group PLC,UK,LSE,GBX,Common Stock,GB00BD6K4575
2710,CPI.L,Capita plc,UK,LSE,GBX,Common Stock,GB00B23K0M20
2711,CPIC.L,China Pacific Insurance (Group) Co. Ltd.,UK,LSE,GBP,Common Stock,
2712,CPP.L,CPPGroup Plc,UK,LSE,GBX,Common Stock,GB00B5W55H93
2713,CPX.L,CAP-XX Limited,UK,LSE,GBX,Common Stock,AU0000XINAS1
2714,CRC.L,Circle Property Plc,UK,LSE,GBX,Common Stock,JE00BYP0CK63
2715,CRCL.L,Corcel Plc,UK,LSE,GBX,Common Stock,GB00BKM69866
2716,CRDA.L,Croda International Plc,UK,LSE,GBX,Common Stock,GB00BJFFLV09
2717,CRE.L,Conduit Holdings Limited,UK,LSE,GBX,Common Stock,BMG243851091
2718,CREI.L,Custodian REIT Plc,UK,LSE,GBX,Common Stock,GB00BJFLFT45
2719,CREO.L,Creo Medical Limited,UK,LSE,GBX,Common Stock,GB00BZ1BLL44
2720,CRH.L,CRH plc,UK,LSE,GBX,Common Stock,IE0001827041
2721,CRL.L,Creightons Plc,UK,LSE,GBX,Common Stock,GB0002341666
2722,CRN.L,Cairn Homes plc,UK,LSE,GBX,Common Stock,IE00BWY4ZF18
2723,CRPR.L,James Cropper PLC,UK,LSE,GBX,Common Stock,GB0002346053
2724,CRS.L,Crystal Amber Fund Limited,UK,LSE,GBX,Common Stock,GG00B1Z2SL48
2725,CRST.L,Crest Nicholson Holdings plc,UK,LSE,GBX,Common Stock,GB00B8VZXT93
2726,CRU.L,Coral Products plc,UK,LSE,GBX,Common Stock,GB0002235736
2727,CRV.L,Craven House Capital Plc,UK,LSE,USD,Common Stock,GB00BD4FQ360
2728,CRW.L,Craneware plc,UK,LSE,GBX,Common Stock,GB00B2425G68
2729,CRWN.L,Crown Place VCT PLC,UK,LSE,GBX,Common Stock,GB0002577434
2730,CSFS.L,Cornerstone FS Plc,UK,LSE,GBX,Common Stock,GB00BNG7CD28
2731,CSH.L,Civitas Social Housing PLC,UK,LSE,GBX,Common Stock,GB00BD8HBD32
2732,CSN.L,Chesnara plc,UK,LSE,GBX,Common Stock,GB00B00FPT80
2733,CSP.L,Countryside Properties PLC,UK,LSE,GBX,Common Stock,GB00BYPHNG03
2734,CSSG.L,Croma Security Solutions Group plc,UK,LSE,GBX,Common Stock,GB00B5MJV178
2735,CTEA.L,Catenae Innovation Plc,UK,LSE,GBX,Common Stock,GB00BKM6CG53
2736,CTEC.L,ConvaTec Group Plc,UK,LSE,GBX,Common Stock,GB00BD3VFW73
2737,CTG.L,Christie Group plc,UK,LSE,GBX,Common Stock,GB0001953156
2738,CTH.L,CareTech Holdings PLC,UK,LSE,GBX,Common Stock,GB00B0KWHQ09
2739,CTO.L,TClarke plc,UK,LSE,GBX,Common Stock,GB0002015021
2740,CTY.L,The City of London Investment Trust plc,UK,LSE,GBX,Common Stock,GB0001990497
2741,CUSN.L,Cornish Metals Inc,UK,LSE,GBX,Common Stock,CA21948L1040
2742,CVSG.L,CVS Group plc,UK,LSE,GBX,Common Stock,GB00B2863827
2743,CWK.L,Cranswick plc,UK,LSE,GBX,Common Stock,GB0002318888
2744,CWR.L,Ceres Power Holdings plc,UK,LSE,GBX,Common Stock,GB00BG5KQW09
2745,CYAN.L,CyanConnode Holdings plc,UK,LSE,GBX,Common Stock,GB00BF93WP34
2746,CYBA.L,Cyba Plc,UK,LSE,GBX,Common Stock,
2747,CYN.L,CQS Natural Resources Growth and Income plc,UK,LSE,GBX,Common Stock,GB0000353929
2748,CYPC.L,China Yangtze Power Co. Ltd. GDR,UK,LSE,GBP,Common Stock,
2749,D467.L,Downing FOUR VCT plc,UK,LSE,GBX,Common Stock,
2750,D4G.L,Downing FOUR VCT plc,UK,LSE,GBX,Common Stock,
2751,D4H.L,Downing FOUR VCT plc,UK,LSE,GBX,Common Stock,
2752,D4T4.L,D4t4 Solutions Plc,UK,LSE,GBX,Common Stock,GB0001351955
2753,DAL.L,Dalata Hotel Group plc,UK,LSE,GBX,Common Stock,
2754,DARK.L,Darktrace plc,UK,LSE,GBX,Common Stock,GB00BNYK8G86
2755,DATA.L,GlobalData Plc,UK,LSE,GBX,Common Stock,GB00B87ZTG26
2756,DBOX.L,Digitalbox plc,UK,LSE,GBX,Common Stock,GB00BJK9H642
2757,DC.L,Dixons Carphone plc,UK,LSE,GBX,Common Stock,GB00B4Y7R145
2758,DCC.L,DCC plc,UK,LSE,GBX,Common Stock,IE0002424939
2759,DCD.L,DCD Media Plc,UK,LSE,GBX,Common Stock,GB00BBD7QB75
2760,DCI.L,Dolphin Capital Investors Limited,UK,LSE,GBX,Common Stock,VGG2803G1028
2761,DCTA.L,Directa Plus Plc,UK,LSE,GBX,Common Stock,GB00BSM98843
2762,DDDD.L,4D pharma plc,UK,LSE,GBX,Common Stock,GB00BJL5BR07
2763,DDV1.L,Downing One VCT plc,UK,LSE,GBX,Common Stock,GB00BFRSVQ41
2764,DEC.L,Diversified Energy Company PLC,UK,LSE,GBX,Common Stock,GB00BYX7JT74
2765,DELT.L,Deltic Energy Plc,UK,LSE,GBX,Common Stock,GB00B6SYKF01
2766,DEMG.L,Deltex Medical Group plc,UK,LSE,GBX,Common Stock,GB0059337583
2767,DEST.L,Destiny Pharma plc,UK,LSE,GBX,Common Stock,GB00BDHSP575
2768,DEV.L,Dev Clever Holdings Plc,UK,LSE,GBX,Common Stock,
2769,DEVC.L,Draper Esprit VCT plc,UK,LSE,GBX,Common Stock,GB0002867140
2770,DFCH.L,Distribution Finance Capital Holdings plc,UK,LSE,GBX,Common Stock,GB00BJ7HMR72
2771,DFIB.L,Dairy Farm International Holdings Ltd.,UK,LSE,USD,Common Stock,
2772,DFS.L,DFS Furniture plc,UK,LSE,GBX,Common Stock,GB00BTC0LB89
2773,DGE.L,Diageo plc,UK,LSE,GBX,Common Stock,GB0002374006
2774,DGED.L,Diageo plc,UK,LSE,USD,Common Stock,
2775,DGI9.L,Digital 9 Infrastructure PLC,UK,LSE,GBX,Common Stock,JE00BMDKH437
2776,DGN.L,Asia Dragon Trust plc,UK,LSE,GBX,Common Stock,GB0002945029
2777,DIA.L,Dialight plc,UK,LSE,GBX,Common Stock,GB0033057794
2778,DIG.L,Dunedin Income Growth Investment Trust PLC,UK,LSE,GBX,Common Stock,GB0003406096
2779,DIGS.L,GCP Student Living plc,UK,LSE,GBX,Common Stock,GB00B8460Z43
2780,DIS.L,Distil Plc,UK,LSE,GBX,Common Stock,GB0030164023
2781,DISH.L,BigDish Plc,UK,LSE,GBX,Common Stock,
2782,DIVI.L,The Diverse Income Trust plc,UK,LSE,GBX,Common Stock,GB00B65TLW28
2783,DKE.L,Dukemount Capital Plc,UK,LSE,GBX,Common Stock,GB00B6WZDF03
2784,DKL.L,Dekel Agri-Vision plc,UK,LSE,GBX,Common Stock,CY0106502111
2785,DLAR.L,De La Rue plc,UK,LSE,GBX,Common Stock,GB00B3DGH821
2786,DLG.L,Direct Line Insurance Group plc,UK,LSE,GBX,Common Stock,GB00BY9D0Y18
2787,DLGI.L,Radius Global Infrastructure Inc,UK,LSE,USD,Common Stock,
